ID,Comments,Sentiments,Keyword1,Keyword2
3603,He lost his phone and called to cancel service. I told him we would suspend until we hear back from him. He will contact us soon.,,lost phone,service suspension
3606,He lost his phone and called to cancel service. I told him we would suspend until we hear back from him. He will contact us soon.,,lost phone,service suspension
3607,Lost his charger and wants to know where he can another ASAP. I suggested local store.,,lost,charger
3611,Wanted to know the nearest store location. Wants to buy additional accessories.,,accessories,store
3613,Hopes to get an additional line working by the end of the week for his wife.,,new number,service
3618,Needs help with basic phone usage. I suggested he go back to the store and ask for some help.,,help,support
3623,Upset about the data speed,frustrated,data plan,speed
3626,He lost his phone and called to cancel service. I told him we would suspend until we hear back from him. He will contact us soon.,,lost phone,service suspension
3628,Needed help figuring out his bill. I explained our minute charges.,analytical,billing,charges
3631,Hopes to get an additional line working by the end of the week for his wife.,,new number,service
3632,Wants to get an additional line working by the end of the week. Forwarded him on to customer care.,,new number,service
3633,Wants to get an additional line working by the end of the week. Forwarded him on to customer care.,,new number,service
3640,Hopes to get an additional line working by the end of the week for his wife.,,new number,service
3641,Hopes to get an additional line working by the end of the week for his wife.,,new number,service
3643,Wants information on our Internet service. Referred him to web site.,,information,internet service
3644,Wants to add another phone. Contacting provisioning.,,new line,service
3645,Asked about low-end smartphone with basic features. I suggested customer to go to a retail store and take a look at our products & talk to a sales agent.,analytical,basic config,smartphone
3649,I needed a handset which also functioned as a PDA. You did not offer such a model.,,handset,PDA
3650,Asked about low-end smartphone with basic features. I suggested customer to go to a retail store and take a look at our products & talk to a sales agent.,analytical,basic config,smartphone
3653,I suspect that the handset on my phone was defective from the day I bought it.,upset,handset,defective
3654,The signal on my handset was always weak. Even when I replaced the battery.,frustrated,handset,weak signal
3655,Wanted to know the nearest store location. Wants to buy additional accessories.,,accessories,store
3656,Upset about the data speed,frustrated,data plan,speed
3657,Wanted to know the nearest store location. Wants to buy additional accessories.,,accessories,store
3658,Upset about the data speed,frustrated,data plan,speed
3659,Wanted to know the nearest store location. Wants to buy additional accessories.,,accessories,store
3660,Upset about the data speed,frustrated,data plan,speed
3662,Wanted to know the nearest store location. Wants to buy additional accessories.,,accessories,store
3663,The clarity of the calls was bad. Way too much static on the handset.,upset,handset,static
3664,Upset about the data speed,frustrated,data plan,speed
3667,Generally satisfied with the service. But wants us to offer more phones from multiple manufacturers.,satisfied,phones,features
3668,He hates his phone. He can not understand why we gave him such a horrible junk. I tried to explain that he could bring it in for service but he just wants a new phone. He does not want to waste any more time with our offering,frustrated,bad phone,unusable
3671,Wanted to know his usage and whether he was roaming. Also want to know the rates when he is roaming. Thinking about changing rate plans as well.,analytical,rates,roaming
3672,He expected significantly better Technical Support.,frustrated,technical,support
3673,He expected significantly better Technical Support.,frustrated,technical,support
3674,Wants a new number because he keeps on getting calls for a Mr. Napoleon Leroy.,frustrated,new number,strange calls
3675,He expected significantly better Technical Support.,frustrated,technical,support
3676,Lost the directions to phone and wants another manual. I referred him to web site.,,user manual,download
3677,Asked about coverage in Los Angeles and New York. Is afraid that he will be out of network when traveling.,concerned,coverage / reception / signal,travel
3678,Wanted to know the nearest store location. Wants to buy additional accessories.,,accessories,store
